FIELD_1,FIELD_2,FIELD_3,FIELD_4,TAR_WI.TIF,SLOPE,CURVATURE,PLANCURVAT,PROFILECUR,TAR_CATCHA,ASPECT
5,820,930,27.70000000,6.91098928,0.05407659,0.00799988,0.00202812,0.00597175,52.62032700,1.77543974
5,820,940,28.00000000,7.09502363,0.06914948,0.00520020,-0.00048989,0.00569008,92.34674835,1.65754282
5,820,950,31.90000000,7.32067728,0.08661559,0.00159912,-0.00130341,0.00290253,154.92260742,1.82695019
5,820,960,37.90000000,7.38391304,0.10473426,-0.00079956,-0.00134458,0.00054502,197.69158936,2.05571532
5,820,970,29.10000000,7.36653566,0.11845891,-0.00120026,-0.00123739,0.00003713,216.36636353,2.23110247
5,820,980,35.20000000,7.34074068,0.12311981,0.00039978,-0.00070687,0.00110665,218.18206787,2.35048342
5,820,990,36.20000000,7.40169144,0.11801173,0.00199982,-0.00036915,0.00236897,223.36161804,2.44577503
5,840,1040,35.00000000,9.23004055,0.03212922,0.00199982,0.00022437,0.00177545,149.54412842,3.04811954
5,840,1030,37.00000000,8.47368813,0.05161641,0.00199982,-0.00070986,0.00270967,213.65113831,2.88722968
5,840,1020,36.40000000,7.97894335,0.07772759,0.00319977,-0.00047279,0.00367256,263.33569336,2.86858511
5,840,1010,37.60000000,7.91668272,0.10374632,0.00119965,-0.00129547,0.00249512,334.04611206,2.85933447
5,840,1000,33.00000000,8.06076527,0.11804434,-0.00199982,-0.00254682,0.00054700,431.86364746,2.83317351
5,840,990,35.20000000,8.31139183,0.11756185,-0.00360016,-0.00300963,-0.00059053,552.87139893,2.76894951
5,840,980,33.50000000,8.51424599,0.11488623,-0.00320007,-0.00272439,-0.00047569,663.62841797,2.69344521
5,840,970,36.80000000,8.69491386,0.10886139,-0.00520050,-0.00377425,-0.00142625,758.44683838,2.57136035
5,840,960,35.00000000,8.76255322,0.09876356,-0.00559967,-0.00439407,-0.00120560,746.03405762,2.31335998
5,840,950,37.10000000,8.56167316,0.09649852,-0.00559937,-0.00388934,-0.00171002,542.26983643,1.91868520
5,840,940,30.60000000,7.97347689,0.10696792,-0.00319977,-0.00147282,-0.00172695,258.76159668,1.65470755
5,840,930,32.00000000,7.34688377,0.11942938,-0.00240021,-0.00080017,-0.00160004,155.66940308,1.57079637
5,840,920,30.60000000,6.94414759,0.12041453,0.00040009,0.00000000,0.00040009,129.43223572,1.57079637
5,840,910,30.90000000,6.86542463,0.11254065,0.00119995,0.00004639,0.00115356,125.31265259,1.58849728
5,840,900,30.90000000,6.97394609,0.09991092,0.00360016,0.00134542,0.00225474,125.97435760,1.64068198
5,840,890,28.50000000,7.10373545,0.09328571,0.00359985,0.00145398,0.00214588,135.26760864,1.75351632
5,840,880,37.20000000,7.18808937,0.09179060,0.00280060,0.00140292,0.00139768,145.16999817,1.86849153
5,860,870,35.00000000,7.50026417,0.10514729,0.00079956,0.00061249,0.00018708,222.84304810,1.79048932
5,860,880,34.00000000,7.42049646,0.10777050,0.00120026,0.00090844,0.00029182,210.20617676,1.71923268
5,860,890,34.60000000,7.55874920,0.10886076,0.00039917,0.00076392,-0.00036475,202.10142517,1.64406133
5,860,900,33.90000000,8.12908745,0.10364657,-0.00160034,-0.00003165,-0.00156869,210.92288208,1.59002149
5,860,910,29.90000000,8.85182571,0.09182776,-0.00319977,-0.00092440,-0.00227537,244.17002869,1.61424828
5,860,920,26.20000000,9.47183228,0.07945628,-0.00480011,-0.00229452,-0.00250559,357.51989746,1.77311337
5,860,930,37.40000000,9.98249817,0.06831894,-0.00559967,-0.00370145,-0.00189822,1038.54736328,2.04098606
5,860,940,36.10000000,10.26835060,0.06356966,-0.00560028,-0.00441636,-0.00118392,2633.13500977,2.37840939
5,860,950,37.90000000,10.11107159,0.07196540,-0.00440063,-0.00309639,-0.00130424,2206.83642578,2.72759032
5,860,960,38.90000000,9.43931103,0.09231152,-0.00400024,-0.00228892,-0.00171133,1385.64636230,2.95691085
5,860,970,35.00000000,9.02085209,0.10803980,-0.00320038,-0.00249677,-0.00070361,1043.79174805,3.04926491
5,860,980,38.20000000,8.73920918,0.11477073,-0.00279968,-0.00240412,-0.00039556,830.31311035,3.07213736
5,860,990,37.80000000,8.48306274,0.11859232,-0.00199982,-0.00160705,-0.00039277,661.48889160,3.09121084
5,860,1000,36.90000000,8.27443600,0.11957714,-0.00000031,-0.00080617,0.00080586,540.86480713,3.09163642
5,860,1010,33.90000000,8.18973923,0.10765564,0.00160034,-0.00082507,0.00242541,453.23214722,3.10457158
5,860,1020,37.80000000,8.19180870,0.08579475,0.00119965,-0.00118582,0.00238546,374.18447876,3.15322256
5,860,1030,37.00000000,8.18250847,0.06440881,0.00159973,-0.00060323,0.00220296,288.91348267,3.26595068
5,860,1040,35.80000000,8.62446880,0.04653921,0.00119965,-0.00056450,0.00176414,219.04719543,3.40218234
5,860,1050,36.90000000,9.42428589,0.02862743,0.00080048,-0.00037834,0.00117881,155.36218262,3.57401729
5,860,1060,33.80000000,9.95842075,0.01702815,0.00000061,0.00036239,-0.00036178,107.57592773,4.01014805
5,880,1060,29.00000000,9.36590862,0.02899160,0.00040009,0.00088945,-0.00048937,91.22692871,3.90260005
5,880,1050,29.60000000,9.13251591,0.02883602,0.00079956,0.00033815,0.00046141,141.31091309,3.72958803
5,880,1040,35.30000000,8.44039631,0.04620556,0.00319977,0.00058748,0.00261229,182.02433777,3.51807904
5,880,1030,37.30000000,7.83857584,0.07311551,0.00279968,0.00016881,0.00263087,230.36592102,3.38988328
5,880,1020,37.00000000,7.82869434,0.09621077,0.00160034,-0.00032532,0.00192566,286.71966553,3.31866455
5,880,1010,37.50000000,7.94599247,0.11036966,0.00039948,-0.00084154,0.00124101,362.98077393,3.32305694
5,880,1000,37.80000000,8.11727524,0.11694176,-0.00039978,-0.00090978,0.00051000,453.20706177,3.34733319
5,880,990,37.20000000,8.27996826,0.11928494,-0.00199982,-0.00154355,-0.00045626,542.69097900,3.36026359
5,880,980,36.90000000,8.36867332,0.12061416,0.00000061,-0.00025918,0.00025979,598.86877441,3.33251190
5,880,970,36.80000000,8.49472141,0.11992849,-0.00160004,-0.00096209,-0.00063795,675.90246582,3.29992294
5,880,960,37.60000000,8.70002651,0.11010218,-0.00279968,-0.00104549,-0.00175419,769.90429688,3.24126124
5,880,950,36.90000000,9.12458038,0.09079868,-0.00319977,-0.00112837,-0.00207140,916.95355225,3.17454648
5,880,940,38.60000000,9.79047203,0.07467379,-0.00279999,-0.00161582,-0.00118417,1363.69799805,2.99402332
5,880,930,37.80000000,10.48039627,0.06399096,-0.00240021,-0.00213397,-0.00026623,2801.68750000,2.74080157
5,880,920,36.70000000,10.81716537,0.05974546,-0.00240021,-0.00246386,0.00006365,4496.55664063,2.47468209
5,880,910,32.20000000,10.66794968,0.06014339,-0.00319946,-0.00251052,-0.00068894,2450.96826172,2.19104576
5,880,900,31.00000000,10.21541882,0.06834076,-0.00280029,-0.00168015,-0.00112014,714.40063477,2.00830555
5,880,890,34.40000000,9.76235676,0.07795043,-0.00359955,-0.00141439,-0.00218516,394.09402466,1.89659631
5,880,880,36.50000000,9.29418945,0.08783000,-0.00319977,-0.00106780,-0.00213196,339.61758423,1.83505213
5,880,870,35.50000000,8.77648830,0.09743484,-0.00240021,-0.00085458,-0.00154563,322.24484253,1.80833507
5,900,860,36.10000000,10.87385273,0.06006957,-0.00359985,-0.00279849,-0.00080136,1368.87744141,2.32091665
5,900,870,38.20000000,11.01410484,0.05461714,-0.00279999,-0.00234097,-0.00045901,2648.33789063,2.44685435
5,900,880,35.30000000,11.23842812,0.05264880,-0.00199982,-0.00194555,-0.00005427,4692.22460938,2.55885434
5,900,890,36.90000000,11.39936638,0.04872633,-0.00239990,-0.00214306,-0.00025684,6882.84472656,2.65042329
5,900,900,38.70000000,11.33518505,0.04806692,-0.00239960,-0.00219668,-0.00020291,6056.08056641,2.78037548
5,900,910,39.90000000,10.98277283,0.05094619,-0.00399963,-0.00267681,-0.00132282,3152.28271484,2.94418526
5,900,920,39.20000000,10.22183323,0.06692953,-0.00439911,-0.00245888,-0.00194023,1453.48315430,3.11175561
5,900,930,37.90000000,9.30625534,0.08735024,-0.00440002,-0.00212274,-0.00227729,978.53228760,3.25603080
5,900,940,38.80000000,8.80778408,0.10279664,-0.00320068,-0.00156864,-0.00163205,807.89831543,3.34659123
5,900,950,36.80000000,8.59401608,0.11352702,-0.00159973,-0.00049527,-0.00110447,711.26770020,3.40784121
5,900,960,38.30000000,8.43209267,0.12165825,-0.00159973,-0.00074933,-0.00085040,642.96667480,3.40640974
5,900,970,39.30000000,8.27514076,0.12617280,-0.00079987,-0.00049461,-0.00030526,567.65161133,3.38848090
5,900,980,38.30000000,8.13809681,0.12689182,-0.00000031,-0.00004570,0.00004540,497.46588135,3.37896967
5,900,990,38.20000000,8.05842400,0.12115762,0.00079987,0.00000079,0.00079907,440.87966919,3.39055777
5,900,1000,41.30000000,7.98055553,0.11302379,0.00079987,0.00000085,0.00079901,383.63607788,3.39084411
5,900,1010,36.60000000,7.89740944,0.10321292,0.00040039,-0.00041889,0.00081928,326.21337891,3.40530849
5,900,1020,39.40000000,7.75681305,0.09409256,0.00080048,-0.00038969,0.00119017,261.81863403,3.40970445
5,900,1030,35.20000000,7.70057964,0.07260463,0.00240051,-0.00007974,0.00248025,199.53404236,3.46333647
5,900,1040,35.70000000,7.95515585,0.05056340,0.00199951,0.00045478,0.00154473,149.59577942,3.65828538
5,900,1050,32.00000000,8.47709846,0.04315887,-0.00040039,0.00037727,-0.00077766,107.16276550,3.87785220
5,920,1040,32.70000000,7.60122776,0.05791865,0.00240021,0.00094783,0.00145238,116.43647003,3.70567894
5,920,1030,36.40000000,7.52574635,0.07321700,0.00240051,0.00014303,0.00225748,168.67362976,3.59304762
5,920,1020,38.00000000,7.66357040,0.09193610,0.00079987,-0.00084309,0.00164295,233.86129761,3.56642795
5,920,1010,37.60000000,7.74676895,0.10842622,0.00120026,-0.00023306,0.00143332,292.84387207,3.54769087
5,920,1000,37.30000000,7.84004593,0.11812699,0.00040070,-0.00035052,0.00075121,346.54333496,3.50332260
5,920,990,39.10000000,7.92593908,0.12427635,-0.00040009,-0.00045703,0.00005695,394.97863770,3.45068288
5,920,980,37.30000000,8.02622414,0.12719266,-0.00080017,-0.00029481,-0.00050536,445.75323486,3.41881633
5,920,970,36.60000000,8.16731167,0.12476778,-0.00080048,-0.00029881,-0.00050167,504.57324219,3.40784621
5,920,960,36.90000000,8.30801678,0.12140426,-0.00119995,-0.00042590,-0.00077405,566.89031982,3.39850330
5,920,950,38.30000000,8.43350601,0.11759456,0.00039978,0.00037225,0.00002753,624.83312988,3.40710044
5,920,940,36.90000000,8.58772087,0.11311490,-0.00039948,-0.00008551,-0.00031397,704.55456543,3.42714787
5,920,930,38.20000000,8.76479149,0.10555452,-0.00200012,-0.00066360,-0.00133652,791.82824707,3.44841814
5,920,920,38.20000000,9.10472965,0.08989602,-0.00199951,-0.00005022,-0.00194929,868.24743652,3.44580555
5,920,910,38.10000000,9.66873074,0.07481371,-0.00239960,-0.00071397,-0.00168563,998.35156250,3.37038803
5,920,900,38.40000000,10.25172520,0.06121706,-0.00280060,-0.00144064,-0.00135996,1247.82128906,3.23963499
5,920,890,35.50000000,10.70061398,0.05295110,-0.00280060,-0.00160034,-0.00120026,1808.96508789,3.14159274
5,920,880,38.70000000,11.00781918,0.04921441,-0.00160034,-0.00125258,-0.00034776,3012.29174805,3.03991270
5,920,870,37.30000000,11.23886299,0.04879721,-0.00039978,-0.00053111,0.00013133,4579.27880859,2.95625043
5,920,860,33.60000000,11.55749702,0.04996888,-0.00039948,0.00002347,-0.00042295,5717.65380859,2.94028068
5,920,850,37.50000000,12.11390018,0.04227123,-0.00120056,-0.00021813,-0.00098243,6509.30566406,3.02309513
5,940,900,35.70000000,9.17057419,0.07996000,-0.00200012,-0.00085010,-0.00115003,939.12744141,3.64990449
5,940,910,37.50000000,9.09699249,0.09055360,-0.00199982,-0.00120374,-0.00079608,968.09484863,3.58553791
5,940,920,36.40000000,8.94585705,0.09921186,-0.00159943,-0.00094099,-0.00065844,899.60925293,3.53329086
5,940,930,39.50000000,8.78189659,0.10715199,-0.00239960,-0.00126448,-0.00113512,816.05798340,3.49274158
5,940,940,38.70000000,8.58185863,0.11553884,-0.00039948,-0.00017777,-0.00022170,713.59301758,3.46606445
5,940,950,35.60000000,8.42645645,0.12427635,-0.00199982,-0.00090887,-0.00109095,651.54681396,3.47600341
5,940,960,37.60000000,8.27468872,0.12965299,-0.00080017,-0.00050251,-0.00029766,581.34155273,3.50216317
5,940,970,39.30000000,8.12875938,0.13149394,-0.00079956,-0.00070307,-0.00009649,508.78686523,3.49682331
5,940,980,39.50000000,7.95048904,0.13267758,-0.00079956,-0.00083737,0.00003781,429.14434814,3.47755599
5,940,990,37.90000000,7.78093147,0.13049799,-0.00039978,-0.00041903,0.00001925,356.87744141,3.47539163
5,940,1000,38.70000000,7.62980270,0.12308832,0.00200043,0.00054509,0.00145534,291.24499512,3.49657822
5,940,1010,39.20000000,7.59467411,0.10259496,0.00400024,0.00097608,0.00302416,239.75846863,3.56178689
5,940,1020,37.50000000,7.57516861,0.08123371,0.00159973,0.00010080,0.00149893,192.98629761,3.62721944
5,940,1030,37.80000000,7.59012079,0.07071212,0.00040009,0.00019091,0.00020917,136.23600769,3.67475414
5,940,1040,25.70000000,8.10225296,0.06952260,0.00039978,0.00069603,-0.00029625,86.30369568,3.75349712
5,960,1030,36.40000000,7.92484617,0.07281635,0.00040070,-0.00006271,0.00046341,117.20269775,3.72199202
5,960,1020,36.90000000,7.48657799,0.07807099,0.00160004,0.00027997,0.00132006,170.76281738,3.70832253
5,960,1010,37.70000000,7.54294395,0.09809672,0.00119995,-0.00068403,0.00188398,219.06217957,3.62796140
5,960,1000,35.50000000,7.55494070,0.12196799,0.00120026,-0.00075700,0.00195725,268.05548096,3.57969570
5,960,990,35.10000000,7.67999649,0.13165717,-0.00080017,-0.00081033,0.00001016,325.17977905,3.57821918
5,960,980,35.20000000,7.81169224,0.13344119,-0.00079987,-0.00058488,-0.00021499,375.45825195,3.57192230
5,960,970,34.50000000,7.95464706,0.13296425,-0.00160034,-0.00120912,-0.00039122,431.76776123,3.58183336
5,960,960,38.50000000,8.03343773,0.13558169,-0.00160004,-0.00112835,-0.00047169,475.41970825,3.58884478
5,960,950,33.00000000,8.09523106,0.13646694,-0.00199982,-0.00112610,-0.00087372,508.69592285,3.58569694
5,980,1000,37.70000000,7.47119093,0.10516124,0.00279999,0.00055715,0.00224283,216.48251343,3.59252954
5,980,1010,35.90000000,7.39537525,0.08789192,0.00120026,0.00023960,0.00096066,172.18522644,3.62553859
5,980,1020,37.60000000,7.40564680,0.07754245,0.00120026,0.00069075,0.00050951,123.60070038,3.69745660
5,940,850,36.60000000,12.56661510,0.02784972,-0.00320007,-0.00193510,-0.00126497,3228.51977539,3.50875854
5,940,860,35.40000000,11.68907166,0.04623782,-0.00360046,-0.00125723,-0.00234324,1250.71533203,3.24985361
5,940,870,35.20000000,10.66246796,0.06453984,-0.00279968,-0.00095951,-0.00184018,884.15386963,3.28129601
5,940,880,28.30000000,9.74447250,0.07200042,-0.00159943,-0.00035187,-0.00124755,766.01098633,3.43703127
5,940,890,32.20000000,9.21704483,0.07544105,-0.00040070,0.00038281,-0.00078350,802.91864014,3.59340858
5,960,940,37.90000000,8.18040466,0.12765327,-0.00160034,-0.00031910,-0.00128124,521.74041748,3.60175514
5,960,930,38.00000000,8.26519489,0.11577652,-0.00119995,0.00007023,-0.00127018,520.84698486,3.62446404
5,960,920,34.10000000,8.32208252,0.10432878,-0.00080017,0.00023713,-0.00103730,503.46817017,3.63941574
5,960,910,27.30000000,8.28915119,0.09585632,0.00120026,0.00160022,-0.00039996,452.96343994,3.60524035
5,960,900,34.10000000,8.50794888,0.09129305,0.00040009,0.00139324,-0.00099316,413.50512695,3.52209592
5,960,890,34.70000000,9.30443478,0.08905013,0.00080017,0.00110483,-0.00030466,395.08374023,3.41374421
5,960,880,35.80000000,10.19902611,0.08637017,-0.00039978,0.00023536,-0.00063514,430.62860107,3.38656926
5,960,870,35.30000000,11.14730453,0.06935064,-0.00279999,-0.00127525,-0.00152474,581.84924316,3.54080939
5,960,860,37.50000000,11.94306087,0.05161617,-0.00439941,-0.00271553,-0.00168389,1911.21899414,3.88591957
5,960,850,38.40000000,12.43177795,0.04338972,-0.00200043,-0.00110666,-0.00089377,13208.89160156,4.20753479
5,980,840,35.40000000,12.38602257,0.04833541,-0.00319946,-0.00199357,-0.00120589,4302.73876953,4.58803797
5,980,850,39.70000000,12.91127110,0.04022758,-0.00160004,-0.00183997,0.00023993,27370.83984375,4.24874115
5,980,860,37.10000000,12.70308781,0.04456901,-0.00120056,-0.00099401,-0.00020655,11373.18945313,3.97457170
5,980,870,39.10000000,12.13403988,0.05379954,-0.00240021,-0.00135945,-0.00104076,1021.49658203,3.68838048
5,980,880,37.00000000,11.33963776,0.06997833,-0.00200043,-0.00023553,-0.00176489,496.56781006,3.38656878
5,980,890,33.00000000,10.26349735,0.09129300,-0.00119965,0.00070161,-0.00190125,402.30493164,3.25105071
5,980,900,37.80000000,8.97925186,0.10553595,-0.00039978,0.00100105,-0.00140083,376.32196045,3.27414322
5,980,910,35.10000000,7.99994326,0.11115068,0.00199951,0.00192224,0.00007727,363.58529663,3.35832357
5,980,920,35.00000000,7.93676710,0.11027617,0.00160034,0.00185376,-0.00025342,359.38146973,3.43477798
5,980,930,38.20000000,7.87216806,0.11804434,0.00039948,0.00151526,-0.00111578,357.63488770,3.45001197
5,980,940,36.70000000,7.73793507,0.13173576,0.00120026,0.00214397,-0.00094372,344.76098633,3.45618558
5,980,950,34.70000000,7.69123268,0.13620953,0.00280060,0.00224771,0.00055289,339.05145264,3.50719380
5,980,960,34.40000000,7.68707418,0.13314037,0.00319977,0.00209260,0.00110716,330.79644775,3.54845095
5,980,970,35.00000000,7.65894127,0.13173579,0.00040039,0.00067527,-0.00027488,318.57495117,3.56134295
5,980,980,33.90000000,7.55910635,0.13213874,0.00160034,0.00098794,0.00061240,289.09649658,3.56821728
5,980,990,38.20000000,7.49931097,0.12464982,0.00159943,0.00042221,0.00117721,258.49359131,3.56953883
5,1000,1020,29.90000000,7.55473757,0.07188982,0.00159943,0.00047021,0.00112921,122.36256409,3.58660483
5,1000,1010,37.20000000,7.41196632,0.08152572,0.00159973,0.00086824,0.00073150,164.41456604,3.51754737
5,1000,1000,34.50000000,7.49977446,0.09364551,0.00280029,0.00098311,0.00181718,201.65621948,3.46671343
5,1000,990,34.80000000,7.50865221,0.11162359,0.00160034,0.00074858,0.00085176,236.72035217,3.41254163
5,1000,980,35.00000000,7.55401039,0.12331051,0.00200043,0.00112678,0.00087365,270.41915894,3.39440370
5,1000,970,35.10000000,7.64650965,0.12712671,0.00199982,0.00122349,0.00077633,304.77960205,3.38656998
5,1000,960,32.70000000,7.67950678,0.13508780,0.00200012,0.00101874,0.00098138,332.61434937,3.34908772
5,1000,950,35.70000000,7.69607735,0.14353974,0.00080017,0.00060134,0.00019883,357.22824097,3.28740287
5,1000,940,36.00000000,7.78852749,0.13870999,-0.00160004,0.00052760,-0.00212764,379.87762451,3.23484468
5,1000,930,35.00000000,7.95270443,0.11963051,-0.00040009,0.00126023,-0.00166031,392.22372437,3.19986582
5,1000,920,36.60000000,7.99013233,0.11449642,0.00199951,0.00159973,0.00039978,391.75018311,3.14159274
5,1000,910,35.50000000,8.56652069,0.12048042,0.00199982,0.00159213,0.00040769,393.38244629,3.10854626
5,1000,900,36.40000000,9.92314243,0.10956387,-0.00199951,0.00041258,-0.00241209,416.85156250,3.13249993
5,1000,890,37.40000000,11.25942135,0.07835668,-0.00360016,-0.00071018,-0.00288998,506.04348755,3.25647449
5,1000,880,37.80000000,12.28522110,0.05143283,-0.00240021,-0.00141119,-0.00098902,1771.03979492,3.56178689
5,1000,870,38.70000000,12.83267498,0.04311208,-0.00279999,-0.00240608,-0.00039391,21604.96289063,3.94338655
5,1000,860,29.20000000,12.78891087,0.04489214,-0.00320038,-0.00276419,-0.00043619,19134.58203125,4.41878986
5,1000,850,35.50000000,12.08709621,0.06173572,-0.00519989,-0.00256175,-0.00263814,789.30462646,4.87487555
5,1000,840,37.70000000,11.13972759,0.08632430,-0.00359924,-0.00074278,-0.00285647,398.83657837,5.10362530
5,1020,840,33.40000000,9.38311386,0.11229512,0.00039978,0.00086103,-0.00046125,307.19024658,5.21173716
5,1020,850,35.70000000,10.51721382,0.09903792,-0.00280060,-0.00015351,-0.00264709,357.35360718,5.21654987
5,1020,860,33.40000000,11.61901569,0.07260488,-0.00399994,-0.00143994,-0.00256000,519.35650635,5.03414297
5,1020,870,31.80000000,12.47421169,0.05119997,-0.00400055,-0.00307638,-0.00092417,8656.37207031,4.61465645
